user_id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action,action_type,action_detail,device_type,secs_elapsed,day_account_created,year_account_created,month_account_created,dayofweek_account_created,month_name_account_created,dayofyear_account_created
akb1cslb7w,2014-06-27,20140627021307,UNKNOWN,FEMALE,27.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF,show,view,p3,Mac Desktop,279.0,Friday,2014,6,4,June,178
xcbi3btmys,2014-01-18,20140118220923,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF,index,view,view_search_results,Mac Desktop,6419.0,Saturday,2014,1,5,January,18
yafc2h5ryw,2014-04-14,20140414171815,UNKNOWN,FEMALE,30.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,confirm_email,click,confirm_email_link,Mac Desktop,799841.0,Monday,2014,4,0,April,104
au03w1r8qa,2014-05-21,20140521193618,2014-05-21,-unknown-,44.0,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Firefox,US,personalize,data,wishlist_content_update,Windows Desktop,727.0,Wednesday,2014,5,2,May,141
0f9gqk2kqi,2014-03-31,20140331065843,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,create,submit,create_user,Windows Desktop,9877.0,Monday,2014,3,0,March,90
toga865pvz,2014-01-01,20140101023247,UNKNOWN,FEMALE,27.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,index,-unknown-,-unknown-,iPhone,2037.0,Wednesday,2014,1,2,January,1
zrfif856lt,2014-05-29,20140529034353,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF,show,UNKNOWN,UNKNOWN,Windows Desktop,91.0,Thursday,2014,5,3,May,149
k9sa49s3qc,2014-04-23,20140423190536,UNKNOWN,MALE,34.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,create,-unknown-,-unknown-,Mac Desktop,2206.0,Wednesday,2014,4,2,April,113
tuyrmeg1mr,2014-06-05,20140605151630,2014-06-05,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,requested,view,p5,Mac Desktop,50909.0,Thursday,2014,6,3,June,156
croghwy0sw,2014-02-25,20140225043213,2015-02-21,MALE,60.0,basic,0,zh,direct,direct,untracked,Web,Windows Desktop,IE,other,cancellation_policies,view,cancellation_policies,Windows Desktop,90902.0,Tuesday,2014,2,1,February,56
xif0n17eof,2014-06-30,20140630224049,2014-07-15,-unknown-,45.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,FR,show,UNKNOWN,UNKNOWN,Mac Desktop,59.0,Monday,2014,6,0,June,181
8ekd1ohofv,2014-06-07,20140607195217,2014-06-08,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,create,submit,create_user,Windows Desktop,9877.0,Saturday,2014,6,5,June,158
l2xg6o30ij,2014-02-27,20140227010352,2015-02-24,FEMALE,58.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,update,submit,update_listing,Mac Desktop,60862.0,Thursday,2014,2,3,February,58
iqxypomuiu,2014-04-27,20140427175357,2014-05-01,FEMALE,63.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,index,view,view_search_results,Mac Desktop,14856.0,Sunday,2014,4,6,April,117
h49inkk2ym,2014-01-11,20140111042552,UNKNOWN,MALE,52.0,facebook,0,en,content,google,omg,Web,iPad,Mobile Safari,NDF,personalize,data,wishlist_content_update,iPad Tablet,1558.0,Saturday,2014,1,5,January,11
v7sk4iow4b,2014-06-28,20140628163303,2014-07-01,FEMALE,33.0,google,12,en,direct,direct,untracked,Android,Android Tablet,-unknown-,IT,show,view,user_profile,Tablet,329.0,Saturday,2014,6,5,June,179
s4manh94s3,2014-02-28,20140228220536,2014-03-01,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,calendar_tab_inner2,-unknown-,-unknown-,Windows Desktop,3278.0,Friday,2014,2,4,February,59
v3yraa6sgi,2014-04-30,20140430220550,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,show,view,user_profile,iPhone,58.0,Wednesday,2014,4,2,April,120
2jsejtsk6v,2014-02-01,20140201164132,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,show,view,p3,iPhone,135.0,Saturday,2014,2,5,February,32
bl7i1wmhik,2014-04-14,20140414020524,2014-04-17,MALE,48.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,DE,show,view,wishlist,Mac Desktop,1489.0,Monday,2014,4,0,April,104
6ascwar8a4,2014-01-16,20140116033913,2014-01-20,FEMALE,37.0,basic,0,en,remarketing,google,linked,Web,Windows Desktop,Firefox,FR,similar_listings,data,similar_listings,Windows Desktop,193.0,Thursday,2014,1,3,January,16
0ypecu6dh7,2014-05-07,20140507225050,2014-05-08,MALE,34.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,personalize,data,wishlist_content_update,Mac Desktop,7.0,Wednesday,2014,5,2,May,127
a65371sixe,2014-01-15,20140115204612,UNKNOWN,FEMALE,47.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,show,view,p3,Mac Desktop,33832.0,Wednesday,2014,1,2,January,15
0lxny54flu,2014-02-07,20140207033750,UNKNOWN,MALE,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,similar_listings,data,similar_listings,Mac Desktop,1237.0,Friday,2014,2,4,February,38
3jhm16ef6e,2014-06-13,20140613225518,2014-08-06,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,personalize,data,wishlist_content_update,Windows Desktop,0.0,Friday,2014,6,4,June,164
7akrhheux2,2014-06-24,20140624221006,2014-07-21,MALE,35.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,UNKNOWN,message_post,message_post,Mac Desktop,0.0,Tuesday,2014,6,1,June,175
zviyshqiim,2014-05-06,20140506062946,2014-05-10,-unknown-,44.0,basic,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,ES,collections,view,user_wishlists,Android Phone,5615.0,Tuesday,2014,5,1,May,126
c0f4at49gq,2014-03-28,20140328021636,UNKNOWN,FEMALE,40.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,UNKNOWN,message_post,message_post,Mac Desktop,22580.0,Friday,2014,3,4,March,87
cm747qta5k,2014-05-20,20140520103240,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,social_connections,data,user_social_connections,iPhone,4976.0,Tuesday,2014,5,1,May,140
dm5gbd1plb,2014-04-29,20140429233345,UNKNOWN,-unknown-,19.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,calendar_tab_inner2,-unknown-,-unknown-,Windows Desktop,2234.0,Tuesday,2014,4,1,April,119
a30puilbmc,2014-02-12,20140212221329,UNKNOWN,-unknown-,42.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,show,view,user_profile,iPhone,168.0,Wednesday,2014,2,2,February,43
uiuq8fxmbs,2014-05-23,20140523220000,UNKNOWN,MALE,72.0,basic,23,en,sem-brand,google,untracked,Android,Android Tablet,-unknown-,NDF,show,view,p3,Tablet,1290.0,Friday,2014,5,4,May,143
gc85rl7i3z,2014-05-05,20140505010107,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,show,UNKNOWN,UNKNOWN,Mac Desktop,107.0,Monday,2014,5,0,May,125
pe75g6nawa,2014-05-08,20140508213015,2014-08-03,FEMALE,60.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,US,update,submit,update_listing_description,Windows Desktop,85042.0,Thursday,2014,5,3,May,128
g5o56v0s9h,2014-05-07,20140507221350,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,personalize,data,wishlist_content_update,Mac Desktop,2253.0,Wednesday,2014,5,2,May,127
j3hsrimuvw,2014-03-25,20140325042416,2014-04-15,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,FR,show,UNKNOWN,UNKNOWN,Mac Desktop,27.0,Tuesday,2014,3,1,March,84
1h3lascd7r,2014-03-22,20140322030037,UNKNOWN,FEMALE,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,search_results,click,view_search_results,Mac Desktop,7593.0,Saturday,2014,3,5,March,81
yo7fkhpiie,2014-05-22,20140522183534,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,personalize,data,wishlist_content_update,Windows Desktop,1728.0,Thursday,2014,5,3,May,142
o4wghosp2w,2014-06-06,20140606221058,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,social_connections,data,user_social_connections,iPhone,2749.0,Friday,2014,6,4,June,157
hi9pnbs62g,2014-05-21,20140521043641,2014-05-22,MALE,31.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,search_results,click,view_search_results,Mac Desktop,6116.0,Wednesday,2014,5,2,May,141
f2wq42vr5t,2014-05-16,20140516015124,UNKNOWN,-unknown-,44.0,basic,24,en,direct,direct,linked,Moweb,Android Phone,Android Browser,NDF,show,view,p3,Android Phone,3148.0,Friday,2014,5,4,May,136
bfiueza7rt,2014-06-12,20140612195706,UNKNOWN,FEMALE,27.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF,show,view,user_profile,Mac Desktop,260.0,Thursday,2014,6,3,June,163
ple41i3umo,2014-05-06,20140506005646,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,reviews,data,listing_reviews,iPhone,20.0,Tuesday,2014,5,1,May,126
x97hh0phgk,2014-06-15,20140615224111,UNKNOWN,FEMALE,31.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,index,data,reservations,iPhone,4017.0,Sunday,2014,6,6,June,166
dpu2s82uhy,2014-05-28,20140528063208,UNKNOWN,MALE,21.0,basic,0,en,other,padmapper,untracked,Web,Windows Desktop,Chrome,NDF,show_personalize,data,user_profile_content_update,Windows Desktop,970.0,Wednesday,2014,5,2,May,148
sgfqu1mp5q,2014-01-29,20140129071902,2014-06-03,FEMALE,19.0,basic,0,en,content,google,omg,Web,Mac Desktop,Safari,other,open_graph_setting,-unknown-,-unknown-,Mac Desktop,5238.0,Wednesday,2014,1,2,January,29
fm1vip7vhs,2014-04-26,20140426175600,2014-10-21,MALE,30.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,unavailabilities,data,unavailable_dates,iPhone,350.0,Saturday,2014,4,5,April,116
bdwslidvhd,2014-06-27,20140627211431,2014-08-11,MALE,23.0,facebook,0,zh,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,update,submit,update_listing,Windows Desktop,1665.0,Friday,2014,6,4,June,178
9glhepl0rv,2014-05-08,20140508062947,UNKNOWN,FEMALE,28.0,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF,index,view,message_thread,iPad Tablet,1783.0,Thursday,2014,5,3,May,128
v460xof1zp,2014-06-03,20140603235940,2014-06-05,FEMALE,21.0,basic,0,en,seo,yahoo,linked,Web,Windows Desktop,Chrome,other,index,view,view_search_results,Windows Desktop,51817.0,Tuesday,2014,6,1,June,154
ktew0j09sq,2014-05-20,20140520211614,UNKNOWN,FEMALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF,show,UNKNOWN,UNKNOWN,Mac Desktop,72.0,Tuesday,2014,5,1,May,140
0q7luv4uf6,2014-05-02,20140502175643,2014-05-06,MALE,35.0,basic,24,ko,direct,direct,untracked,Moweb,Android Phone,Mobile Firefox,US,social_connections,data,user_social_connections,Android Phone,2740.0,Friday,2014,5,4,May,122
dy757jrlh2,2014-04-07,20140407102924,UNKNOWN,MALE,30.0,facebook,12,es,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,active,-unknown-,-unknown-,Android App Unknown Phone/Tablet,68.0,Monday,2014,4,0,April,97
21uaogr0m8,2014-05-17,20140517054937,UNKNOWN,MALE,31.0,facebook,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,NDF,show,UNKNOWN,UNKNOWN,Mac Desktop,72.0,Saturday,2014,5,5,May,137
arf4w501he,2014-06-04,20140604175901,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,bing,omg,Web,Windows Desktop,IE,NDF,show,view,p3,Windows Desktop,120.0,Wednesday,2014,6,2,June,155
sph5h8ktzr,2014-06-11,20140611021629,2014-10-21,-unknown-,53.0,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,US,show,view,user_profile,iPhone,485.0,Wednesday,2014,6,2,June,162
y8ca13m0yw,2014-02-14,20140214042340,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,lookup,UNKNOWN,UNKNOWN,Windows Desktop,715.0,Friday,2014,2,4,February,45
kv3k62zp9v,2014-02-23,20140223001926,2014-02-24,FEMALE,36.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,show,view,p3,iPad Tablet,75760.0,Sunday,2014,2,6,February,54
zglr3e9i9r,2014-05-28,20140528202657,UNKNOWN,MALE,23.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,index,view,view_search_results,Mac Desktop,50330.0,Wednesday,2014,5,2,May,148
10kjk4dvhn,2014-05-09,20140509021632,2014-05-09,FEMALE,19.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,CA,update,submit,update_user_profile,Windows Desktop,2792.0,Friday,2014,5,4,May,129
tjnuls9rtv,2014-04-12,20140412033422,UNKNOWN,FEMALE,38.0,facebook,12,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,show,view,user_profile,iPhone,56.0,Saturday,2014,4,5,April,102
kzt6d0ywv7,2014-04-17,20140417210239,UNKNOWN,FEMALE,31.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,similar_listings,data,similar_listings,Windows Desktop,55.0,Thursday,2014,4,3,April,107
ew2eszio22,2014-02-01,20140201181804,UNKNOWN,FEMALE,39.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,index,view,view_search_results,Windows Desktop,34171.0,Saturday,2014,2,5,February,32
l9tm4inidj,2014-01-05,20140105185958,UNKNOWN,FEMALE,25.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,show,view,p3,Mac Desktop,62436.0,Sunday,2014,1,6,January,5
ygotxb9tzc,2014-03-31,20140331054943,2014-04-23,-unknown-,48.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,social_connections,data,user_social_connections,Android App Unknown Phone/Tablet,107.0,Monday,2014,3,0,March,90
xs0ubveqpi,2014-01-31,20140131070846,UNKNOWN,MALE,44.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,show,UNKNOWN,UNKNOWN,Mac Desktop,92.0,Friday,2014,1,4,January,31
vcmr2jh5ix,2014-01-21,20140121074411,2014-05-08,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,similar_listings,data,similar_listings,Mac Desktop,193.0,Tuesday,2014,1,1,January,21
68ytcioa88,2014-06-13,20140613025349,2014-06-13,MALE,35.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,FR,read_policy_click,click,read_policy_click,Windows Desktop,13447.0,Friday,2014,6,4,June,164
kfxa0rpwix,2014-06-02,20140602234624,UNKNOWN,-unknown-,46.0,basic,0,en,seo,google,linked,Web,Windows Desktop,IE,NDF,callback,partner_callback,oauth_response,Windows Desktop,33693.0,Monday,2014,6,0,June,153
d33ewiirsq,2014-06-10,20140610233811,2014-06-11,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,index,view,message_thread,Windows Desktop,928.0,Tuesday,2014,6,1,June,161
67af8d7zcj,2014-04-12,20140412194956,UNKNOWN,MALE,48.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,personalize,data,wishlist_content_update,Mac Desktop,3184.0,Saturday,2014,4,5,April,102
d9ajab852d,2014-01-14,20140114173412,UNKNOWN,FEMALE,26.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,similar_listings,data,similar_listings,Mac Desktop,1113.0,Tuesday,2014,1,1,January,14
qxhsu9e9h8,2014-06-10,20140610201624,UNKNOWN,FEMALE,19.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,show,view,p3,Mac Desktop,147657.0,Tuesday,2014,6,1,June,161
ttxkc5lnut,2014-05-24,20140524163650,2014-07-06,-unknown-,44.0,basic,8,es,direct,direct,linked,Web,Mac Desktop,Chrome,other,search_results,click,view_search_results,Mac Desktop,937.0,Saturday,2014,5,5,May,144
oiqru1ry9q,2014-04-12,20140412032737,2014-04-21,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,index,view,view_search_results,Windows Desktop,4368.0,Saturday,2014,4,5,April,102
t4kegkgi8g,2014-05-30,20140530180850,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,27.0,Friday,2014,5,4,May,150
w6ejka2i8f,2014-03-11,20140311183339,UNKNOWN,-unknown-,48.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,UNKNOWN,message_post,message_post,Mac Desktop,1330.0,Tuesday,2014,3,1,March,70
fwdy2ibrz9,2014-03-21,20140321224312,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,show,view,p3,Mac Desktop,2554.0,Friday,2014,3,4,March,80
11ax1io8es,2014-06-26,20140626190743,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,NDF,search,click,view_search_results,-unknown-,13408.0,Thursday,2014,6,3,June,177
oykafiqvmf,2014-06-25,20140625054240,UNKNOWN,-unknown-,19.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,message_to_host_change,click,message_to_host_change,Windows Desktop,69222.0,Wednesday,2014,6,2,June,176
d6epnwf0ne,2014-01-15,20140115032655,2014-02-12,FEMALE,29.0,facebook,0,en,content,google,linked,Web,Mac Desktop,Chrome,FR,personalize,data,wishlist_content_update,Mac Desktop,25.0,Wednesday,2014,1,2,January,15
hhei9yi3w5,2014-02-06,20140206082608,2014-02-07,-unknown-,28.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,2095.0,Thursday,2014,2,3,February,37
prgdixne8j,2014-04-12,20140412235510,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,search_results,click,view_search_results,Mac Desktop,26340.0,Saturday,2014,4,5,April,102
b3ax2l14a3,2014-06-28,20140628235118,UNKNOWN,MALE,24.0,facebook,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,NDF,index,view,view_search_results,Mac Desktop,8196.0,Saturday,2014,6,5,June,179
bgebgcfbv8,2014-05-26,20140526154527,UNKNOWN,FEMALE,32.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,show,view,user_profile,iPhone,388.0,Monday,2014,5,0,May,146
8l7zky3942,2014-01-03,20140103043708,2014-04-17,FEMALE,48.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,US,show,view,p3,Mac Desktop,24598.0,Friday,2014,1,4,January,3
tyepzhr33c,2014-01-30,20140130214324,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,track_page_view,UNKNOWN,UNKNOWN,Windows Desktop,2273.0,Thursday,2014,1,3,January,30
yqj8w5bmqn,2014-06-02,20140602050125,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,campaigns,UNKNOWN,UNKNOWN,iPhone,49.0,Monday,2014,6,0,June,153
mbcb1wbvr9,2014-01-03,20140103203754,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF,lookup,UNKNOWN,UNKNOWN,Windows Desktop,511.0,Friday,2014,1,4,January,3
nqb0j51ptm,2014-06-15,20140615164005,2014-06-15,MALE,32.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,search_results,click,view_search_results,Mac Desktop,3158.0,Sunday,2014,6,6,June,166
5q2fzpy35e,2014-03-12,20140312164955,UNKNOWN,MALE,41.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,index,view,view_search_results,Mac Desktop,23312.0,Wednesday,2014,3,2,March,71
0kp9jo2ffe,2014-01-27,20140127231252,2014-02-01,MALE,25.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,ES,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,612.0,Monday,2014,1,0,January,27
x5ke140zcg,2014-04-09,20140409210612,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,header_userpic,data,header_userpic,Windows Desktop,426.0,Wednesday,2014,4,2,April,99
kys4peqk9m,2014-04-12,20140412074451,2014-04-12,FEMALE,26.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,ajax_lwlb_contact,click,contact_host,Mac Desktop,40255.0,Saturday,2014,4,5,April,102
83nn4hkb36,2014-02-14,20140214012459,2014-07-09,FEMALE,30.0,basic,0,en,other,padmapper,tracked-other,Web,Mac Desktop,Safari,other,search_results,click,view_search_results,Mac Desktop,3771.0,Friday,2014,2,4,February,45
sd55b1lx18,2014-01-09,20140109031831,UNKNOWN,MALE,57.0,basic,0,en,content,google,linked,Web,Mac Desktop,Safari,NDF,index,view,view_search_results,Mac Desktop,9096.0,Thursday,2014,1,3,January,9
eftej38kuu,2014-04-28,20140428021008,2014-04-30,FEMALE,44.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,index,view,message_thread,Mac Desktop,34892.0,Monday,2014,4,0,April,118
8uzjo1pby8,2014-05-08,20140508163012,UNKNOWN,FEMALE,37.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NDF,authenticate,submit,login,Windows Desktop,79.0,Thursday,2014,5,3,May,128
w2zqw1xxyl,2014-03-05,20140305093523,UNKNOWN,-unknown-,44.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,show,UNKNOWN,UNKNOWN,Android App Unknown Phone/Tablet,211.0,Wednesday,2014,3,2,March,64
l02kg1jngy,2014-05-04,20140504203416,2015-05-01,MALE,39.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,418.0,Sunday,2014,5,6,May,124
32jii1mu2m,2014-05-16,20140516021354,2014-05-18,MALE,33.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show,view,user_profile,iPhone,7.0,Friday,2014,5,4,May,136
vq0tcgofnx,2014-02-18,20140218230931,UNKNOWN,MALE,41.0,facebook,0,en,seo,facebook,linked,Web,Mac Desktop,Safari,NDF,show,UNKNOWN,UNKNOWN,Mac Desktop,78.0,Tuesday,2014,2,1,February,49
ad1gg70w39,2014-03-10,20140310052341,2014-03-10,FEMALE,44.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,ES,update,submit,update_user_profile,Mac Desktop,18079.0,Monday,2014,3,0,March,69
vet26qumbc,2014-05-24,20140524195329,2014-06-15,MALE,47.0,google,12,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,social_connections,data,user_social_connections,Android Phone,7870.0,Saturday,2014,5,5,May,144
xzepie949d,2014-05-01,20140501181242,2014-05-01,-unknown-,48.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,index,view,message_thread,Windows Desktop,12421.0,Thursday,2014,5,3,May,121
42ti4j61s7,2014-06-26,20140626032920,2014-07-11,FEMALE,29.0,basic,0,en,direct,direct,untracked,Web,iPad,Chrome Mobile,US,track_page_view,UNKNOWN,UNKNOWN,iPad Tablet,203.0,Thursday,2014,6,3,June,177
fz2uwd845k,2014-03-04,20140304031209,UNKNOWN,MALE,49.0,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF,kba_update,-unknown-,-unknown-,Windows Desktop,38756.0,Tuesday,2014,3,1,March,63
